underlying,ts,bid,ask,spot,runbet_spot
frxAUDJPY,2014-04-29 16:24:47,95.032,95.047,95.039,95.039
frxAUDJPY,2014-04-29 16:24:48,95.033,95.041,95.037,95.037
frxAUDJPY,2014-04-29 16:24:49,95.02,95.054,95.037,95.037
frxAUDJPY,2014-04-29 16:24:50,95.028,95.046,95.037,95.037
frxAUDJPY,2014-04-29 16:24:51,95.033,95.045,95.038,95.038
frxAUDJPY,2014-04-29 16:24:52,95.032,95.045,95.037,95.037
frxAUDJPY,2014-04-29 16:24:54,95.02,95.053,95.036,95.036
frxAUDJPY,2014-04-29 16:24:55,95.026,95.048,95.036,95.036
frxAUDJPY,2014-04-29 16:24:56,95.026,95.047,95.036,95.036
frxAUDJPY,2014-04-29 16:24:57,95.028,95.044,95.036,95.036
frxAUDJPY,2014-04-29 16:24:58,95.034,95.041,95.037,95.037
frxAUDJPY,2014-04-29 16:24:59,95.02,95.055,95.037,95.037
frxAUDJPY,2014-04-29 16:25:00,95.025,95.05,95.037,95.037
frxAUDJPY,2014-04-29 16:25:01,95.031,95.038,95.035,95.035
frxAUDJPY,2014-04-29 16:25:02,95.026,95.048,95.036,95.036
frxAUDJPY,2014-04-29 16:25:03,95.031,95.037,95.033,95.033
frxAUDJPY,2014-04-29 16:25:04,95.029,95.036,95.033,95.033
frxAUDJPY,2014-04-29 16:25:05,95.029,95.042,95.035,95.035
frxAUDJPY,2014-04-29 16:25:06,95.026,95.041,95.033,95.033
frxAUDJPY,2014-04-29 16:25:07,95.028,95.035,95.032,95.032
frxAUDJPY,2014-04-29 16:25:08,95.032,95.038,95.036,95.036
frxAUDJPY,2014-04-29 16:25:09,95.034,95.038,95.036,95.036
frxAUDJPY,2014-04-29 16:25:10,95.031,95.039,95.036,95.036
frxAUDJPY,2014-04-29 16:25:11,95.033,95.042,95.037,95.037
frxAUDJPY,2014-04-29 16:25:12,95,95.1,95.049,95.049
frxAUDJPY,2014-04-29 16:25:13,95.025,95.049,95.036,95.036
frxAUDJPY,2014-04-29 16:25:14,95.027,95.043,95.039,95.039
frxAUDJPY,2014-04-29 16:25:15,95.028,95.043,95.036,95.036
frxAUDJPY,2014-04-29 16:25:16,95.023,95.048,95.034,95.034
frxAUDJPY,2014-04-29 16:25:17,95.031,95.042,95.035,95.035
frxAUDJPY,2014-04-29 16:25:18,95.03,95.037,95.034,95.034
frxAUDJPY,2014-04-29 16:25:19,95.03,95.036,95.033,95.033
frxAUDJPY,2014-04-29 16:25:20,95.03,95.035,95.032,95.032
frxAUDJPY,2014-04-29 16:25:21,95.012,95.035,95.023,95.023
frxAUDJPY,2014-04-29 16:25:22,95.025,95.028,95.026,95.026
frxAUDJPY,2014-04-29 16:25:23,95.024,95.03,95.027,95.027
frxAUDJPY,2014-04-29 16:25:24,95.022,95.036,95.028,95.028
frxAUDJPY,2014-04-29 16:25:25,95.017,95.033,95.024,95.024
frxAUDJPY,2014-04-29 16:25:26,95.022,95.028,95.025,95.025
frxAUDJPY,2014-04-29 16:25:27,95.012,95.038,95.025,95.025
frxAUDJPY,2014-04-29 16:25:28,95.022,95.034,95.027,95.027
frxAUDJPY,2014-04-29 16:25:29,95.021,95.033,95.026,95.026
frxAUDJPY,2014-04-29 16:25:30,95.014,95.042,95.027,95.027
frxAUDJPY,2014-04-29 16:25:31,95.023,95.03,95.026,95.026
frxAUDJPY,2014-04-29 16:25:32,95.016,95.036,95.026,95.026
frxAUDJPY,2014-04-29 16:25:33,95.022,95.033,95.026,95.026
frxAUDJPY,2014-04-29 16:25:34,95.013,95.041,95.026,95.026
frxAUDJPY,2014-04-29 16:25:35,95.018,95.036,95.026,95.026
frxAUDJPY,2014-04-29 16:25:36,95.013,95.04,95.026,95.026
frxAUDJPY,2014-04-29 16:25:37,95.013,95.029,95.022,95.022
frxAUDJPY,2014-04-29 16:25:38,95.014,95.021,95.018,95.018
frxAUDJPY,2014-04-29 16:25:39,95.018,95.029,95.021,95.021
frxAUDJPY,2014-04-29 16:25:40,95.013,95.025,95.019,95.019
frxAUDJPY,2014-04-29 16:25:41,94.99,95.09,95.031,95.031
frxAUDJPY,2014-04-29 16:25:42,95.005,95.032,95.018,95.018
frxAUDJPY,2014-04-29 16:25:43,95.008,95.03,95.019,95.019
frxAUDJPY,2014-04-29 16:25:44,95.008,95.029,95.018,95.018
frxAUDJPY,2014-04-29 16:25:45,95.008,95.025,95.016,95.016
frxAUDJPY,2014-04-29 16:25:46,94.97,95.07,95.018,95.018
frxAUDJPY,2014-04-29 16:25:47,95.01,95.023,95.015,95.015
frxAUDJPY,2014-04-29 16:25:48,95.014,95.03,95.019,95.019
frxAUDJPY,2014-04-29 16:25:49,95.018,95.027,95.02,95.02
frxAUDJPY,2014-04-29 16:25:50,95.012,95.033,95.021,95.021
frxAUDJPY,2014-04-29 16:25:51,95.015,95.031,95.024,95.024
frxAUDJPY,2014-04-29 16:25:52,95.01,95.035,95.022,95.022
frxAUDJPY,2014-04-29 16:25:53,95.011,95.027,95.019,95.019
frxAUDJPY,2014-04-29 16:25:54,95.009,95.027,95.018,95.018
frxAUDJPY,2014-04-29 16:25:55,95.004,95.029,95.016,95.016
frxAUDJPY,2014-04-29 16:25:56,95.006,95.027,95.016,95.016
frxAUDJPY,2014-04-29 16:25:58,95.009,95.027,95.017,95.017
frxAUDJPY,2014-04-29 16:25:59,95.014,95.021,95.017,95.017
frxAUDJPY,2014-04-29 16:26:00,95.013,95.027,95.018,95.018
frxAUDJPY,2014-04-29 16:26:01,95.015,95.023,95.018,95.018
frxAUDJPY,2014-04-29 16:26:02,95.015,95.024,95.019,95.019
frxAUDJPY,2014-04-29 16:26:03,95.015,95.028,95.02,95.02
frxAUDJPY,2014-04-29 16:26:04,94.99,95.09,95.031,95.031
frxAUDJPY,2014-04-29 16:26:05,95.008,95.031,95.021,95.021
frxAUDJPY,2014-04-29 16:26:06,95.011,95.03,95.02,95.02
frxAUDJPY,2014-04-29 16:26:07,95.011,95.032,95.021,95.021
frxAUDJPY,2014-04-29 16:26:08,95.008,95.034,95.021,95.021
frxAUDJPY,2014-04-29 16:26:09,95.008,95.033,95.02,95.02
frxAUDJPY,2014-04-29 16:26:10,95.017,95.026,95.021,95.021
frxAUDJPY,2014-04-29 16:26:11,95.012,95.03,95.021,95.021
frxAUDJPY,2014-04-29 16:26:12,95.008,95.032,95.02,95.02
frxAUDJPY,2014-04-29 16:26:13,95.016,95.027,95.021,95.021
frxAUDJPY,2014-04-29 16:26:14,95.013,95.026,95.02,95.02
frxAUDJPY,2014-04-29 16:26:15,95,95.1,95.037,95.037
frxAUDJPY,2014-04-29 16:26:18,95.01,95.029,95.021,95.021
frxAUDJPY,2014-04-29 16:26:19,95.013,95.027,95.019,95.019
frxAUDJPY,2014-04-29 16:26:20,95.008,95.027,95.017,95.017
frxAUDJPY,2014-04-29 16:26:21,95.008,95.027,95.017,95.017
frxAUDJPY,2014-04-29 16:26:22,95.01,95.025,95.017,95.017
frxAUDJPY,2014-04-29 16:26:23,95.005,95.032,95.018,95.018
frxAUDJPY,2014-04-29 16:26:24,95.014,95.024,95.019,95.019
frxAUDJPY,2014-04-29 16:26:25,95.011,95.025,95.017,95.017
frxAUDJPY,2014-04-29 16:26:26,95.009,95.028,95.018,95.018
frxAUDJPY,2014-04-29 16:26:27,95.009,95.027,95.018,95.018
frxAUDJPY,2014-04-29 16:26:28,95.018,95.035,95.023,95.023
frxAUDJPY,2014-04-29 16:26:29,95.02,95.035,95.027,95.027
frxAUDJPY,2014-04-29 16:26:30,95.018,95.037,95.028,95.028
frxAUDJPY,2014-04-29 16:26:31,95.019,95.033,95.026,95.026
frxAUDJPY,2014-04-29 16:26:32,95.014,95.04,95.026,95.026
frxAUDJPY,2014-04-29 16:26:34,95.019,95.035,95.027,95.027
frxAUDJPY,2014-04-29 16:26:35,95.018,95.038,95.027,95.027
frxAUDJPY,2014-04-29 16:26:36,95.017,95.034,95.025,95.025
frxAUDJPY,2014-04-29 16:26:37,95.02,95.03,95.024,95.024
frxAUDJPY,2014-04-29 16:26:38,95.017,95.036,95.025,95.025
frxAUDJPY,2014-04-29 16:26:39,95.017,95.037,95.026,95.026
frxAUDJPY,2014-04-29 16:26:40,95.012,95.038,95.025,95.025
frxAUDJPY,2014-04-29 16:26:41,95.012,95.037,95.024,95.024
frxAUDJPY,2014-04-29 16:26:43,95.013,95.037,95.025,95.025
frxAUDJPY,2014-04-29 16:26:44,95.022,95.03,95.025,95.025
frxAUDJPY,2014-04-29 16:26:45,94.98,95.08,95.029,95.029
frxAUDJPY,2014-04-29 16:26:46,95.022,95.03,95.027,95.027
frxAUDJPY,2014-04-29 16:26:47,95.019,95.032,95.025,95.025
frxAUDJPY,2014-04-29 16:26:48,95.022,95.034,95.027,95.027
frxAUDJPY,2014-04-29 16:26:49,95.019,95.034,95.026,95.026
frxAUDJPY,2014-04-29 16:26:50,95.022,95.03,95.026,95.026
frxAUDJPY,2014-04-29 16:26:52,95.009,95.044,95.026,95.026
frxAUDJPY,2014-04-29 16:26:53,95.017,95.034,95.025,95.025
frxAUDJPY,2014-04-29 16:26:54,95.022,95.034,95.027,95.027
frxAUDJPY,2014-04-29 16:26:56,95.002,95.052,95.026,95.026
frxAUDJPY,2014-04-29 16:26:57,95.012,95.039,95.026,95.026
frxAUDJPY,2014-04-29 16:26:58,95.024,95.029,95.026,95.026
frxAUDJPY,2014-04-29 16:26:59,95.022,95.029,95.025,95.025
frxAUDJPY,2014-04-29 16:27:00,95.023,95.029,95.026,95.026
frxAUDJPY,2014-04-29 16:27:02,95.017,95.034,95.025,95.025
frxAUDJPY,2014-04-29 16:27:04,95.012,95.039,95.025,95.025
frxAUDJPY,2014-04-29 16:27:05,95.012,95.038,95.025,95.025
frxAUDJPY,2014-04-29 16:27:06,95.019,95.031,95.025,95.025
frxAUDJPY,2014-04-29 16:27:07,95.017,95.035,95.025,95.025
frxAUDJPY,2014-04-29 16:27:08,95.015,95.031,95.024,95.024
frxAUDJPY,2014-04-29 16:27:09,95.02,95.031,95.024,95.024
frxAUDJPY,2014-04-29 16:27:10,95.017,95.035,95.026,95.026
frxAUDJPY,2014-04-29 16:27:11,95.019,95.033,95.025,95.025
frxAUDJPY,2014-04-29 16:27:12,95.012,95.04,95.025,95.025
frxAUDJPY,2014-04-29 16:27:13,95.021,95.032,95.026,95.026
frxAUDJPY,2014-04-29 16:27:14,95.021,95.033,95.026,95.026
frxAUDJPY,2014-04-29 16:27:15,95.025,95.029,95.026,95.026
frxAUDJPY,2014-04-29 16:27:16,95.026,95.037,95.03,95.03
frxAUDJPY,2014-04-29 16:27:17,95.03,95.033,95.031,95.031
frxAUDJPY,2014-04-29 16:27:18,95.029,95.038,95.033,95.033
frxAUDJPY,2014-04-29 16:27:19,95.033,95.038,95.036,95.036
frxAUDJPY,2014-04-29 16:27:20,95.022,95.05,95.036,95.036
frxAUDJPY,2014-04-29 16:27:21,95.027,95.032,95.031,95.031
frxAUDJPY,2014-04-29 16:27:22,95.03,95.036,95.032,95.032
frxAUDJPY,2014-04-29 16:27:23,95.029,95.036,95.032,95.032
frxAUDJPY,2014-04-29 16:27:24,95.019,95.044,95.031,95.031
frxAUDJPY,2014-04-29 16:27:25,95.02,95.046,95.033,95.033
frxAUDJPY,2014-04-29 16:27:26,95.025,95.04,95.032,95.032
frxAUDJPY,2014-04-29 16:27:27,95.025,95.039,95.032,95.032
frxAUDJPY,2014-04-29 16:27:28,95.023,95.041,95.032,95.032
frxAUDJPY,2014-04-29 16:27:29,95.023,95.04,95.031,95.031
frxAUDJPY,2014-04-29 16:27:30,95.024,95.036,95.03,95.03
frxAUDJPY,2014-04-29 16:27:31,95.023,95.041,95.031,95.031
frxAUDJPY,2014-04-29 16:27:32,95.022,95.04,95.031,95.031
frxAUDJPY,2014-04-29 16:27:33,95.014,95.049,95.031,95.031
frxAUDJPY,2014-04-29 16:27:34,95.01,95.11,95.048,95.048
frxAUDJPY,2014-04-29 16:27:35,95.029,95.035,95.036,95.036
frxAUDJPY,2014-04-29 16:27:36,95.006,95.056,95.033,95.033
frxAUDJPY,2014-04-29 16:27:39,95.019,95.035,95.029,95.029
frxAUDJPY,2014-04-29 16:27:41,95.015,95.043,95.029,95.029
frxAUDJPY,2014-04-29 16:27:42,95,95.1,95.044,95.044
frxAUDJPY,2014-04-29 16:27:43,95.02,95.036,95.029,95.029
frxAUDJPY,2014-04-29 16:27:44,95.01,95.11,95.053,95.053
frxAUDJPY,2014-04-29 16:27:48,95.014,95.049,95.039,95.039
frxAUDJPY,2014-04-29 16:27:49,95.018,95.044,95.034,95.034
frxAUDJPY,2014-04-29 16:27:50,95,95.1,95.043,95.043
frxAUDJPY,2014-04-29 16:27:51,94.99,95.09,95.038,95.038
frxAUDJPY,2014-04-29 16:27:52,95.026,95.038,95.032,95.032
frxAUDJPY,2014-04-29 16:27:53,95.023,95.039,95.03,95.03
frxAUDJPY,2014-04-29 16:27:54,95.018,95.044,95.03,95.03
frxAUDJPY,2014-04-29 16:27:55,95.025,95.04,95.03,95.03
frxAUDJPY,2014-04-29 16:27:56,95.021,95.042,95.031,95.031
frxAUDJPY,2014-04-29 16:27:57,95.021,95.037,95.029,95.029
frxAUDJPY,2014-04-29 16:27:58,95.018,95.046,95.031,95.031
frxAUDJPY,2014-04-29 16:27:59,95.022,95.048,95.034,95.034
frxAUDJPY,2014-04-29 16:28:00,95.025,95.043,95.034,95.034
frxAUDJPY,2014-04-29 16:28:01,95.025,95.045,95.035,95.035
frxAUDJPY,2014-04-29 16:28:02,95.025,95.042,95.034,95.034
frxAUDJPY,2014-04-29 16:28:03,95.025,95.041,95.033,95.033
frxAUDJPY,2014-04-29 16:28:04,95.025,95.041,95.033,95.033
frxAUDJPY,2014-04-29 16:28:05,95.02,95.043,95.032,95.032
frxAUDJPY,2014-04-29 16:28:06,95.021,95.042,95.031,95.031
frxAUDJPY,2014-04-29 16:28:08,95.015,95.049,95.031,95.031
frxAUDJPY,2014-04-29 16:28:11,95.023,95.041,95.031,95.031
frxAUDJPY,2014-04-29 16:28:13,95.023,95.041,95.032,95.032
frxAUDJPY,2014-04-29 16:28:14,95.026,95.037,95.031,95.031
frxAUDJPY,2014-04-29 16:28:15,95.023,95.042,95.032,95.032
frxAUDJPY,2014-04-29 16:28:16,95.007,95.057,95.032,95.032
frxAUDJPY,2014-04-29 16:28:17,95.023,95.04,95.031,95.031
frxAUDJPY,2014-04-29 16:28:18,95.023,95.042,95.032,95.032
frxAUDJPY,2014-04-29 16:28:19,95.03,95.037,95.033,95.033
frxAUDJPY,2014-04-29 16:28:20,95.02,95.045,95.032,95.032
frxAUDJPY,2014-04-29 16:28:21,95.023,95.042,95.032,95.032
frxAUDJPY,2014-04-29 16:28:22,95.02,95.045,95.032,95.032
frxAUDJPY,2014-04-29 16:28:23,95.021,95.042,95.031,95.031
frxAUDJPY,2014-04-29 16:28:24,95.013,95.051,95.031,95.031
frxAUDJPY,2014-04-29 16:28:25,95.025,95.04,95.031,95.031
frxAUDJPY,2014-04-29 16:28:26,95.006,95.056,95.031,95.031
frxAUDJPY,2014-04-29 16:28:28,95.021,95.042,95.031,95.031
frxAUDJPY,2014-04-29 16:28:29,95.013,95.05,95.031,95.031
frxAUDJPY,2014-04-29 16:28:34,95.03,95.038,95.033,95.033
frxAUDJPY,2014-04-29 16:28:35,95.021,95.041,95.031,95.031
frxAUDJPY,2014-04-29 16:28:36,95.031,95.038,95.033,95.033
frxAUDJPY,2014-04-29 16:28:37,95.026,95.038,95.032,95.032
frxAUDJPY,2014-04-29 16:28:38,95.023,95.042,95.032,95.032
frxAUDJPY,2014-04-29 16:28:39,95.021,95.044,95.032,95.032
frxAUDJPY,2014-04-29 16:28:40,95.033,95.041,95.035,95.035
frxAUDJPY,2014-04-29 16:28:41,95.026,95.042,95.033,95.033
frxAUDJPY,2014-04-29 16:28:42,95.023,95.043,95.033,95.033
frxAUDJPY,2014-04-29 16:28:43,95.025,95.042,95.033,95.033
frxAUDJPY,2014-04-29 16:28:44,95.027,95.043,95.035,95.035
frxAUDJPY,2014-04-29 16:28:45,95.028,95.04,95.034,95.034
frxAUDJPY,2014-04-29 16:28:46,95.009,95.059,95.034,95.034
frxAUDJPY,2014-04-29 16:28:48,95.02,95.046,95.033,95.033
frxAUDJPY,2014-04-29 16:28:49,95.017,95.051,95.035,95.035
frxAUDJPY,2014-04-29 16:28:51,95.023,95.044,95.034,95.034
frxAUDJPY,2014-04-29 16:28:53,95.027,95.041,95.034,95.034
frxAUDJPY,2014-04-29 16:28:54,95.029,95.042,95.033,95.033
frxAUDJPY,2014-04-29 16:28:56,95.008,95.058,95.032,95.032
frxAUDJPY,2014-04-29 16:28:58,95.033,95.039,95.034,95.034
frxAUDJPY,2014-04-29 16:28:59,95.033,95.038,95.035,95.035
frxAUDJPY,2014-04-29 16:29:00,95.025,95.043,95.032,95.032
frxAUDJPY,2014-04-29 16:29:01,95.025,95.05,95.037,95.037
frxAUDJPY,2014-04-29 16:29:02,95.03,95.045,95.038,95.038
frxAUDJPY,2014-04-29 16:29:03,95.032,95.048,95.04,95.04
frxAUDJPY,2014-04-29 16:29:04,95.035,95.048,95.041,95.041
frxAUDJPY,2014-04-29 16:29:05,95.031,95.046,95.038,95.038
frxAUDJPY,2014-04-29 16:29:06,95.028,95.04,95.033,95.033
frxAUDJPY,2014-04-29 16:29:07,95.025,95.039,95.033,95.033
frxAUDJPY,2014-04-29 16:29:09,95.016,95.051,95.033,95.033
frxAUDJPY,2014-04-29 16:29:10,95.026,95.039,95.032,95.032
frxAUDJPY,2014-04-29 16:29:11,95.01,95.11,95.049,95.049
frxAUDJPY,2014-04-29 16:29:12,95.021,95.045,95.034,95.034
frxAUDJPY,2014-04-29 16:29:13,95.02,95.045,95.033,95.033
frxAUDJPY,2014-04-29 16:29:14,95,95.1,95.043,95.043
frxAUDJPY,2014-04-29 16:29:15,95.016,95.049,95.035,95.035
frxAUDJPY,2014-04-29 16:29:16,95.019,95.045,95.032,95.032
frxAUDJPY,2014-04-29 16:29:17,95.026,95.037,95.032,95.032
frxAUDJPY,2014-04-29 16:29:18,95.018,95.044,95.034,95.034
frxAUDJPY,2014-04-29 16:29:19,95.023,95.041,95.032,95.032
frxAUDJPY,2014-04-29 16:29:20,95.023,95.04,95.031,95.031
